mid,publish_time,user_link,tweet,weibo_link,forward_num,comment_num,like_num,verify_typ,label
4899557261969994,2023-05-09 18:42,https://weibo.com/6101783706?refer_flag=1001030103_,人生好没意思好没意义 ​,https://weibo.com/6101783706/MFLWe8gu6,0,1,0,没有认证,1.0
4896805433377229,2023-05-02 04:27,https://weibo.com/7725108450?refer_flag=1001030103_,原本想着来北方可以不那么热可以不用总是流汗。。。可是我发现我错了，在南方冷热都是极致的，北方却常常是冷热交替的，每一天都很难过。。。。。。。。。。 ​,https://weibo.com/7725108450/MEClNeazr,0,0,1,没有认证,1.0
4893610061859154,2023-04-23 08:50,https://weibo.com/6450514177?refer_flag=1001030103_, 最近的状态太差，胡思乱想，晚上做梦，睡不踏实，内心平静的时候静的要死，好像连呼吸都变得很轻很弱，记忆力下降，眼神呆滞，也没有说话的欲望，不想和任何人交流，思想也很难集中，感觉我的眼里我的心里我的世界里都变成了黑色他问我我的胳膊怎么了，我立马抽过去说是磨破了现在的我，连撒娇都不会了，觉得自己很差劲很糟糕，什么都做不好 ,https://weibo.com/6450514177/MDhdY7NEm,0,1,1,没有认证,1.0
4900249946821969,2023-05-11 16:34,https://weibo.com/7199234018?refer_flag=1001030103_,笑死  培训还没几天 因为吃药副作用太大上午跟喝飘了一样  下午直接请半天假睡觉 ​,https://weibo.com/7199234018/N06v8sCHL,0,1,0,没有认证,1.0
4897808823880845,2023-05-04 22:54,https://weibo.com/2485618477?refer_flag=1001030103_,好怕啊，怎么办啊。暴风雨来临悄的平静，等待审判的降临 ​,https://weibo.com/2485618477/MF2saghAh,0,3,0,没有认证,1.0
4905325289016014,2023-05-25 16:42,https://weibo.com/2275448861?refer_flag=1001030103_, 讨厌人类。 ​,https://weibo.com/2275448861/N2exaBPtA,0,2,0,没有认证,1.0
4891472266529857,2023-04-17 11:15,https://weibo.com/7108750359?refer_flag=1001030103_,突然感觉世人皆苦，刚给那个抑郁的小孩儿的妈妈打完电话，改天再找个时间劝劝我堂妹，两个小孩儿，小学的时候都是活泼要强的，自从心理不舒服之后，眼里直接就没有光了，我以前也有过类似经历，但是现在差不多已经爬出来泥潭，自己淋过雨，也想给别人撑伞，虽然可能帮不了太多，但是能帮一点是一点吧 ,https://weibo.com/7108750359/MCnBUroIh,0,2,2,没有认证,1.0
4898968099618931,2023-05-08 03:41,https://weibo.com/6432640200?refer_flag=1001030103_,我找不到我想要的 2深圳·珑禧雅苑 ​,https://weibo.com/6432640200/MFwBXEmk3,0,0,1,没有认证,1.0
4896619684433962,2023-05-01 16:09,https://weibo.com/7148184742?refer_flag=1001030103_, 原生家庭总是压垮我的最后一根稻草 ​,https://weibo.com/7148184742/MExwciBtw,0,0,1,没有认证,1.0
4893653984349185,2023-04-23 11:44,https://weibo.com/5531342913?refer_flag=1001030103_,都什么药是一点不胖的之前深受奥氮平和丙戊酸镁荼毒清淡一个半月男死肥宅才重新减回帅气男大 2南京·南京理工大学 ​,https://weibo.com/5531342913/MDimOifq9,0,1,1,没有认证,1.0
4901294731692345,2023-05-14 13:46,https://weibo.com/7824472071?refer_flag=1001030103_, 还有一个月中考，真的撑不下去了。。。。。老是跟我说坚持一下就好了这种话，但真的很难办到，无力感充斥每一天 ​,https://weibo.com/7824472071/N0xGh76fT,0,2,0,没有认证,1.0
4892374319499055,2023-04-19 22:59,https://weibo.com/7198682877?refer_flag=1001030103_,学校还是必须要签灵活就业协议或者三方协议，自己好没用，找不到工作临毕业这一个个槛迈不过去，我知道自己是不会好转的，当你觉得自己快要活不下去了，父母老师还在催着你走出去，去工作去恋爱去交朋友，我一个自己都不爱的人，会好吗，每天都极度内耗 ​,https://weibo.com/7198682877/MCL4PDR8z,0,0,2,没有认证,1.0
4901863427932525,2023-05-16 03:26,https://weibo.com/5162060463?refer_flag=1001030103_,恍惚了一周，原来是第九天，明明感觉还是昨天，不知日月，假装没有这件事，不去想，该来的还是躲不掉，毁灭就好了 ​,https://weibo.com/5162060463/N0MtwxhBX,0,0,3,没有认证,1.0
4893432953176601,2023-04-22 21:06,https://weibo.com/6672216647?refer_flag=1001030103_,真想知道那些吃药逝世的，是吃的什么药。为什么有人吃药/g腕就能去世，有的人却不能呢，体质不同吗 ​,https://weibo.com/6672216647/MDcCjdknv,0,0,0,没有认证,1.0
4903952154101363,2023-05-21 21:46,https://weibo.com/6140022253?refer_flag=1001030103_,被自卑和无奈包裹的我真是好差劲啊 ​,https://weibo.com/6140022253/N1EOrhcX1,0,4,1,没有认证,1.0
4900307161323142,2023-05-11 20:22,https://weibo.com/6196663570?refer_flag=1001030103_,你们吃抗焦虑药会导致记忆力下降 脑子变迟钝吗 是抗焦虑药！ ​,https://weibo.com/6196663570/N07Zq5yd0,0,13,3,没有认证,1.0
4906100639669628,2023-05-27 20:03,https://weibo.com/7737725062?refer_flag=1001030103_,下一星期要呆在学校8天 不知道怎么熬过来 ​,https://weibo.com/7737725062/N2yHJEzvK,0,7,1,没有认证,1.0
4895904835834265,2023-04-29 16:48,https://weibo.com/6328634548?refer_flag=1001030103_,我好不容易下定决心。为什么要毁掉我的梦。 ​,https://weibo.com/6328634548/MEeVdotL3,0,1,1,没有认证,1.0
4897370611911721,2023-05-03 17:53,https://weibo.com/7477226119?refer_flag=1001030103_,一般的药都有什么副作用啊 ​,https://weibo.com/7477226119/MER3n81kd,0,6,0,没有认证,1.0
4898559038328290,2023-05-07 00:35,https://weibo.com/7464109317?refer_flag=1001030103_,窗户只能开这么一点想跳下去 ​,https://weibo.com/7464109317/MFlYbyWzg,0,2,2,没有认证,1.0
4891347334464430,2023-04-17 02:59,https://weibo.com/7405901978?refer_flag=1001030103_,每次有一点光的时候，乌云就把他遮住了 ​,https://weibo.com/7405901978/MCkmpiJoW,0,1,1,没有认证,1.0
4898893953503884,2023-05-07 22:46,https://weibo.com/7772150617?refer_flag=1001030103_,我跟我妈说害怕以后老师骂我他说到时候会告诉老师我的病 ​,https://weibo.com/7772150617/MFuGneHwg,0,4,1,没有认证,1.0
4905684577818407,2023-05-26 16:30,https://weibo.com/6986450302?refer_flag=1001030103_, 马上就要去看演唱会了 我却突然不想去了 真的很烦 明明一直都很高兴 为什么要在这时候发病呢 我都不敢告诉我的朋友父母 我怕他们说我作矫情 明明都拿到票了 却这样了 ​,https://weibo.com/6986450302/N2nSFwNVl,0,2,1,黄V认证,1.0
4901505289683099,2023-05-15 03:43,https://weibo.com/7782087236?refer_flag=1001030103_,老是心脏痛怎么办 ​,https://weibo.com/7782087236/N0D9SED11,0,0,0,没有认证,1.0
4902520326983397,2023-05-17 22:56,https://weibo.com/7575700438?refer_flag=1001030103_,哐哐捶墙然后手青了。 ​,https://weibo.com/7575700438/N13z2tiHr,0,0,0,黄V认证,1.0
4901260291214569,2023-05-14 11:29,https://weibo.com/3221022493?refer_flag=1001030103_, 死不掉就会很费钱吧？ ​,https://weibo.com/3221022493/N0wMJ55XP,0,1,2,没有认证,1.0
4906500517007944,2023-05-28 22:32,https://weibo.com/7489378662?refer_flag=1001030103_,想一直颓废下去，啊啊啊啊啊啊，又要周一了，可怕死了，加油，撑到暑假 ​,https://weibo.com/7489378662/N2J6Htp5m,0,0,1,没有认证,1.0
4906504106544821,2023-05-28 22:46,https://weibo.com/5960527515?refer_flag=1001030103_, 又躯体化我恨死上学了 ​,https://weibo.com/5960527515/N2JcursBD,0,0,1,没有认证,1.0
4891557398844450,2023-04-17 16:53,https://weibo.com/5414342758?refer_flag=1001030103_,为什么又在梦里发病了，也不知道到底是梦还是幻觉醒来了，脖子真的好疼，这会心脏还是紧紧揪着 ​,https://weibo.com/5414342758/MCpPdB6Qq,0,1,0,没有认证,1.0
4894979605922416,2023-04-27 03:32,https://weibo.com/5396157389?refer_flag=1001030103_,当你伤心难过的时候身边没有一个人陪伴你 ​,https://weibo.com/5396157389/MDQQUoQGQ,0,7,1,没有认证,1.0
4903269043803115,2023-05-20 00:31,https://weibo.com/7746898311?refer_flag=1001030103_,什么时候我的父母能意识到我作为人会失败会消极是正常的，而不是我一旦表现出一点不坚强就和天塌了一样啊 ​,https://weibo.com/7746898311/N1n2EfXmz,0,0,0,没有认证,1.0
4893648875947600,2023-04-23 11:24,https://weibo.com/6979416934?refer_flag=1001030103_,躯体症状突然来了哈哈哈哈 ​,https://weibo.com/6979416934/MDiezoXf2,0,0,0,没有认证,1.0
4894762601022098,2023-04-26 13:10,https://weibo.com/7065490149?refer_flag=1001030103_, 好烦啊 我不想去学校但是我又不想休学 谁懂我很矛盾 焦虑死了很郁闷吃药吃了一个月没有之前哭的那么频繁但是我还是会突然崩溃 ​,https://weibo.com/7065490149/MDLcU4hTs,0,0,0,没有认证,1.0
4905245669070336,2023-05-25 11:26,https://weibo.com/7397681917?refer_flag=1001030103_,…又很down ​,https://weibo.com/7397681917/N2csKC3BK,0,0,0,没有认证,1.0
4896413005382271,2023-05-01 02:28,https://weibo.com/5339461772?refer_flag=1001030103_,心跳加快，呼吸困难，我要怎么办啊 ​,https://weibo.com/5339461772/MEs8QmAaP,0,1,2,没有认证,1.0
4901622554038397,2023-05-15 11:29,https://weibo.com/7495376639?refer_flag=1001030103_, 有点长，希望可以得到帮助我以前一直和死人一样躺床上一天都不想动，会突然出现一两天（最多两天后恢复死人状态）异常的亢奋很有激情想出门到处跑，把八百年没联系过的人翻出来联系，想去医院检查身体。然后那天我就来到的医院，医生把我的舍曲林换成阿立哌唑了，吃了阿立哌唑后，一直到今天我的亢奋的感觉都没有消失，特别有精力，必须找点事干，不干点事就难受，恢复不到死人状态了，我问了医生要不要换药，医生说继续吃，但是我自己停了，因为现在的状态让我有点不适应…… ,https://weibo.com/7495376639/N0Gd1gWzr,0,9,1,没有认证,1.0
4892241678043139,2023-04-19 14:12,https://weibo.com/7404064225?refer_flag=1001030103_,我真的是 气的发抖 明知道我反感神婆这些东西硬要拉着我去 宁愿相信我被什么东西附身才这样也不相信我生病了这个家真让人窒息 ​,https://weibo.com/7404064225/MCHCTxKo3,0,9,1,没有认证,1.0
4901365661044009,2023-05-14 18:28,https://weibo.com/6883559608?refer_flag=1001030103_,为什么要生我 ​,https://weibo.com/6883559608/N0zwG4nAR,0,4,4,没有认证,1.0
4899243258814520,2023-05-08 21:54,https://weibo.com/5599433583?refer_flag=1001030103_,体重掉得厉害，可能也是有慢性胃炎吧。但我觉得可能更多是我的躯体化呢。。。两个月吧，掉了17斤了……感觉整个人都很虚 ​,https://weibo.com/5599433583/MFDLLAZ3G,0,0,1,没有认证,1.0
4893844430913558,2023-04-24 00:21,https://weibo.com/5595866196?refer_flag=1001030103_, 出成绩了我没有考上我想去的学校 ​,https://weibo.com/5595866196/MDnjZ3PEO,0,3,0,没有认证,1.0
4895447040660467,2023-04-28 10:29,https://weibo.com/6147217148?refer_flag=1001030103_, 这玩意儿怎么吃捏？副作用是什么 有没有吃过的宝贝来说一下👉👈 ​,https://weibo.com/6147217148/ME30Q2LOH,0,4,0,没有认证,1.0
4901040362618957,2023-05-13 20:55,https://weibo.com/5937001108?refer_flag=1001030103_,把原生家庭全杀了。。。。。。恨死你们了 ​,https://weibo.com/5937001108/N0r40aZjf,0,1,2,没有认证,1.0
4892062963467010,2023-04-19 02:22,https://weibo.com/7472372893?refer_flag=1001030103_,睡不着真的会很崩溃 很怕又要回到之前的状态一关灯一闭眼，脑子里面就开始放电影，还是很多不同类型的电影穿插在一起，睡觉都是在强迫自己 ​,https://weibo.com/7472372893/MCCYEexVw,0,0,0,没有认证,1.0
4895425121748429,2023-04-28 09:02,https://weibo.com/7644998371?refer_flag=1001030103_, 可是活着好难 死又死不掉 ​,https://weibo.com/7644998371/ME2ru7kQt,0,2,2,没有认证,1.0
4904009016803939,2023-05-22 01:32,https://weibo.com/7312803936?refer_flag=1001030103_,接受现实，接受没人在乎我的现实 ​,https://weibo.com/7312803936/N1Gi9sy0X,0,3,1,没有认证,1.0
4898534351178233,2023-05-06 22:57,https://weibo.com/5761086603?refer_flag=1001030103_, 20年毕业到现在，只有一段半年的工作经验，怎么找工作，简历上怎么写，真的迷茫了，每次都害怕跟别人提起自己这段空窗期，面试的时候抑郁症这种事情肯定不会说的 ​,https://weibo.com/5761086603/MFlkn4WvL,0,11,3,没有认证,1.0
4898754215808925,2023-05-07 13:31,https://weibo.com/7790491509?refer_flag=1001030103_,我真的好难受啊，从昨天晚上到现在一直在打嗝吐气，反胃，还想吐，吃不进去东西 ​,https://weibo.com/7790491509/MFr2Zonal,0,17,4,没有认证,1.0
4906221158794019,2023-05-28 04:02,https://weibo.com/6571408954?refer_flag=1001030103_,4点了，还没睡，极其清醒 ​,https://weibo.com/6571408954/N2BQ7ATJ1,0,2,0,没有认证,1.0
4893454809433796,2023-04-22 22:33,https://weibo.com/7287456551?refer_flag=1001030103_, 一直刮一个伤口会死吗（每次都是用修眉刀刮出一点血就停止了 但是一个伤口反复了三次） ​,https://weibo.com/7287456551/MDdbyDAa0,0,1,1,没有认证,1.0
4899568531282045,2023-05-09 19:27,https://weibo.com/1762758965?refer_flag=1001030103_,大家吃药胖了多少啊？ ​,https://weibo.com/1762758965/MFMep5nw9,0,3,1,没有认证,1.0
4900329281295935,2023-05-11 21:50,https://weibo.com/7564952603?refer_flag=1001030103_, 一直在被伤害 ​,https://weibo.com/7564952603/N08z65r8b,0,2,0,没有认证,1.0
4904157825993714,2023-05-22 11:23,https://weibo.com/7364036297?refer_flag=1001030103_,为什么？只要我做我自己的事，只要我不围着他们转我都是错的，不如直接把我心挖出去，做成提线木偶不是更合适吗？ ​,https://weibo.com/7364036297/N1Kaap9eO,0,0,1,没有认证,1.0
4894213147722970,2023-04-25 00:46,https://weibo.com/6747379655?refer_flag=1001030103_,我觉得我的情绪趋于稳定了，但我不敢断药。变好一定是要转向积极的吗，我现在的状态就是活不活都行，不着急死，死了也没所谓，还是不太想活 ​,https://weibo.com/6747379655/MDwUGwp62,0,3,0,没有认证,1.0
4901706721396705,2023-05-15 17:03,https://weibo.com/5861677410?refer_flag=1001030103_, 休学也没办法解决问题 ​,https://weibo.com/5861677410/N0IoM5Rlv,0,0,1,没有认证,1.0
4892760195207735,2023-04-21 00:33,https://weibo.com/7502503489?refer_flag=1001030103_,6安眠药没了 居然睡不着哈哈 ​,https://weibo.com/7502503489/MCV7dlQLJ,0,1,1,没有认证,1.0
4896687104196969,2023-05-01 20:37,https://weibo.com/7268143870?refer_flag=1001030103_,想重新开始，这个世界糟糕透了 ​,https://weibo.com/7268143870/MEzgWhBP3,0,0,0,没有认证,1.0
4903257204067811,2023-05-19 23:44,https://weibo.com/7674913241?refer_flag=1001030103_, 关于双相的科普摘自《中国双相情感障碍防治指南》包含躁狂、轻躁狂、抑郁的表现以及治疗周期非常建议双相患者阅读 ​,https://weibo.com/7674913241/N1mJyh4dR,2,0,8,没有认证,1.0
4898787790687218,2023-05-07 15:44,https://weibo.com/7718662668?refer_flag=1001030103_,好恨自己为什么昨天晚上不跳下去，在上面磨磨唧唧的 ​,https://weibo.com/7718662668/MFrV92SMa,0,8,4,没有认证,1.0
4895898074874051,2023-04-29 16:22,https://weibo.com/6982167415?refer_flag=1001030103_,突然很难受很难受 感觉喘不上气 很想哭 不知道怎么回事。内心很焦躁不安 总感觉会发生什么事。。。 ​,https://weibo.com/6982167415/MEeKjkrXJ,0,1,0,黄V认证,1.0
4894491054178391,2023-04-25 19:11,https://weibo.com/7273295865?refer_flag=1001030103_,尽管每天想紫砂，心悸，失眠，不想出门，但是不敢去医院看病怕浪费钱，还有就是不敢面对事实。 ​,https://weibo.com/7273295865/MDE8VhwZp,0,8,2,没有认证,1.0
4895927136944319,2023-04-29 18:17,https://weibo.com/7822280280?refer_flag=1001030103_,烦死了 家里人天天说你是不是好了你是不是好了 我好了行了吧行了吧行了吧？？行了吧 ​,https://weibo.com/7822280280/MEfvbt8x9,0,1,3,没有认证,1.0
4899046549882894,2023-05-08 08:53,https://weibo.com/7742648714?refer_flag=1001030103_,倒霉就是一直很霉 早上买根玉米，有问题，吃完肚子一直不舒服。 ​,https://weibo.com/7742648714/MFyEuFsZw,0,0,1,没有认证,1.0
4904708269408845,2023-05-23 23:50,https://weibo.com/6733069509?refer_flag=1001030103_,总有时候，在那么一瞬间，觉着自己是那么可笑，那么贱万般皆苦，唯有自渡，加油​,https://weibo.com/6733069509/N1YtYDtFz,0,0,0,没有认证,1.0
4905944787980127,2023-05-27 09:44,https://weibo.com/7742648714?refer_flag=1001030103_,有没有在武汉的友友 ​,https://weibo.com/7742648714/N2uEmxtZJ,0,1,1,没有认证,1.0
4893237099364690,2023-04-22 08:08,https://weibo.com/7799355912?refer_flag=1001030103_, 快五月的太原比我都委屈吧。 ​,https://weibo.com/7799355912/MD7wpDibo,0,0,0,没有认证,1.0
4903958721856473,2023-05-21 22:12,https://weibo.com/6882773219?refer_flag=1001030103_,tmd又发作了，明天室友过生日还得一起出去，不想去了不想去了不想去了 ​,https://weibo.com/6882773219/N1EZ27MX7,0,11,0,没有认证,1.0
4904840075941170,2023-05-24 08:34,https://weibo.com/7264918514?refer_flag=1001030103_,你以为是我抓着过去的事不放，是过去的事紧咬着我不放 ​,https://weibo.com/7264918514/N21UzoVzk,0,2,3,没有认证,1.0
4903097170397816,2023-05-19 13:08,https://weibo.com/7649837289?refer_flag=1001030103_, 怎么死最不痛 ​,https://weibo.com/7649837289/N1izr1Fuo,0,0,1,没有认证,1.0
4906161465460206,2023-05-28 00:05,https://weibo.com/7821921425?refer_flag=1001030103_, 累累的 想逃离 ​,https://weibo.com/7821921425/N2AhQmUrQ,0,1,1,黄V认证,1.0
4906376823051154,2023-05-28 14:20,https://weibo.com/7429130085?refer_flag=1001030103_, 什么时候能和药物说再见 ​,https://weibo.com/7429130085/N2FTccNKa,0,3,1,没有认证,1.0
4900699270024132,2023-05-12 22:20,https://weibo.com/7560273106?refer_flag=1001030103_,今天生日 一点也开心不起来 想哭 ​,https://weibo.com/7560273106/N0ibR06he,0,27,2,没有认证,1.0
4892715525347553,2023-04-20 21:35,https://weibo.com/7728524067?refer_flag=1001030103_,开了俩有什么副作用吗 ​,https://weibo.com/7728524067/MCTXamr8R,0,1,0,没有认证,1.0
4901764438169160,2023-05-15 20:52,https://weibo.com/6381207185?refer_flag=1001030103_,中度抑郁症有必要住院治疗吗 ​,https://weibo.com/6381207185/N0JTRyhaE,0,7,2,没有认证,1.0
4903947263544606,2023-05-21 21:26,https://weibo.com/7289800933?refer_flag=1001030103_,会s掉吗 ​,https://weibo.com/7289800933/N1EGyeS74,0,3,0,没有认证,1.0
4899781975477075,2023-05-10 09:35,https://weibo.com/6588175892?refer_flag=1001030103_,找个朋友。可以聊天的，不雷追星人哒~ ​,https://weibo.com/6588175892/MFRMFmYPV,0,19,1,没有认证,1.0
4897739252698377,2023-05-04 18:18,https://weibo.com/6466680187?refer_flag=1001030103_,不想再吃药了…… ​,https://weibo.com/6466680187/MF0DXbjYd,0,3,2,黄V认证,1.0
4904188515193482,2023-05-22 13:25,https://weibo.com/3946565037?refer_flag=1001030103_,胃里空落落的，心里也空落落的，没有一点求生欲 ​,https://weibo.com/3946565037/N1KXFlN3Q,0,9,0,没有认证,1.0
4903892129944249,2023-05-21 17:47,https://weibo.com/6018822737?refer_flag=1001030103_, 微笑抑郁症真的能好起来吗 ​,https://weibo.com/6018822737/N1DfCFIX7,0,3,1,没有认证,1.0
4905317592730174,2023-05-25 16:11,https://weibo.com/7363360764?refer_flag=1001030103_, 可以写封信给我么  我真的好喜欢纸质的信前任谈六七年说了很多次都不愿意写哎 ​,https://weibo.com/7363360764/N2ekLbsf4,0,4,0,没有认证,1.0
4892301127845355,2023-04-19 18:09,https://weibo.com/5635374138?refer_flag=1001030103_,累死啦 ​,https://weibo.com/5635374138/MCJaMwUVZ,0,0,0,没有认证,1.0
4899532577708116,2023-05-09 17:04,https://weibo.com/6173953047?refer_flag=1001030103_,最讨厌有人说“我玉玉了”“我有玉米证”抑郁就抑郁 生病了就去看 没必要有病耻感 玩梗的那种更讨厌了 ​,https://weibo.com/6173953047/MFLipwles,0,3,12,黄V认证,1.0
4905217025903834,2023-05-25 09:32,https://weibo.com/6987118015?refer_flag=1001030103_,考研在自习室学习，可是人好多，喘不过气了救了大命了 ​,https://weibo.com/6987118015/N2bIyoLR8,0,1,0,没有认证,1.0
4895223790966487,2023-04-27 19:42,https://weibo.com/1838766217?refer_flag=1001030103_,求助 正在吃了丙戊酸和富马酸喹硫平 这两种药会引起肥胖的是哪个？同时我还想知道怎么去解决饥饿和肥胖这个问题……有没有大佬求求…. ​,https://weibo.com/1838766217/MDXcL43qv,0,45,4,没有认证,1.0
4891812047358032,2023-04-18 09:45,https://weibo.com/7809813155?refer_flag=1001030103_, 想问一下  你们忘记吃药会有什么副作用吗 ​,https://weibo.com/7809813155/MCwrWuS9W,0,6,0,没有认证,1.0
4894457033920810,2023-04-25 16:55,https://weibo.com/5398156532?refer_flag=1001030103_, 想问一下宝宝们怎么去疤痕 ​,https://weibo.com/5398156532/MDDg3grYS,0,0,0,没有认证,1.0
4904219259702111,2023-05-22 15:27,https://weibo.com/7737024471?refer_flag=1001030103_,头很晕困困的想睡一下，但是心脏一直砰砰跳，根本睡不着 ​,https://weibo.com/7737024471/N1LLfEHXF,0,0,1,没有认证,1.0
4903456932106686,2023-05-20 12:58,https://weibo.com/5520482164?refer_flag=1001030103_,曲唑酮的药效几乎没有了，但是副作用是一点都没少，希望朋友买的黄酒有效，不然又要多挂一个睡眠门诊了。昨晚太忙太累，有些瞬间是真的好想去世，跟那种无处不在的压迫感和窒息感比较，死亡似乎不那么可怕了。也终于理解了為什麼那么多不幸者放弃了人生，是真的走不下去了，每一步都像在泥沼里挣扎，每呼吸一口气都要用尽全力。当你四周都是一片黑暗的时候，除了点燃自己也别无选择了。 ,https://weibo.com/5520482164/N1rVH8Q2O,0,12,2,没有认证,1.0
4891846687590014,2023-04-18 12:03,https://weibo.com/7669798422?refer_flag=1001030103_,医生说不能喝咖啡，但还是想喝呐 ​,https://weibo.com/7669798422/MCxlOvQvA,0,0,0,没有认证,1.0
4900665862389796,2023-05-12 20:07,https://weibo.com/7464109317?refer_flag=1001030103_, 好想把病治好 ​,https://weibo.com/7464109317/N0hjYa1H6,0,4,0,没有认证,1.0
4896649983822801,2023-05-01 18:09,https://weibo.com/7230025660?refer_flag=1001030103_, 内心空空荡荡的，好难受。 ​,https://weibo.com/7230025660/MEyj4g2u5,0,1,0,没有认证,1.0
4898416444577455,2023-05-06 15:09,https://weibo.com/6984697672?refer_flag=1001030103_, 最近因为一些事，我隔了好几天又开始学习的时候，发现整个人心跳很快，然后头很疼，之前就是一有压力就头疼，但是现在整个人有点抖，心慌，呼吸也不是很顺畅，我该怎么办？ ​,https://weibo.com/6984697672/MFigcjcNV,0,0,0,没有认证,1.0
4896140615222829,2023-04-30 08:25,https://weibo.com/7834054651?refer_flag=1001030103_,感觉躯体反应又加重了，心脏不舒服，关节也很不舒服，反正就是身体好难受😖 ​,https://weibo.com/7834054651/MEl3vlUHb,0,2,0,没有认证,1.0
4896316625264077,2023-04-30 20:05,https://weibo.com/7390458701?refer_flag=1001030103_, 好像对任何事情麻木了 只是因为难过根本没用 ​,https://weibo.com/7390458701/MEpDom5qt,0,1,1,没有认证,1.0
4894124589187171,2023-04-24 18:54,https://weibo.com/7364036297?refer_flag=1001030103_,不知道这段时间怎么了，总感觉我只要自己一憋屈一委屈一愤怒，我都会吧我的怨气全说出去和怼回去，而且有时候说话贼难听，我不知道这是好是坏 ​,https://weibo.com/7364036297/MDuBQCy0b,0,0,1,没有认证,1.0
4900921077138470,2023-05-13 13:01,https://weibo.com/7215487101?refer_flag=1001030103_,原来真的有人在爱我还好没亖在昨天 ​,https://weibo.com/7215487101/N0nXBtX2C,0,8,4,没有认证,1.0
4902540544838942,2023-05-18 00:16,https://weibo.com/7683492967?refer_flag=1001030103_, 有的时候真的很想一s了之，因为压力真的太大了 ​,https://weibo.com/7683492967/N145EkiPs,0,5,1,没有认证,1.0
4893050775538981,2023-04-21 19:47,https://weibo.com/7751787017?refer_flag=1001030103_,有没有效果好一点的褪黑素 求推荐 学生党 副作用小一点？ ​,https://weibo.com/7751787017/MD2FTneWp,0,11,1,没有认证,1.0
4893155801694843,2023-04-22 02:45,https://weibo.com/7341086309?refer_flag=1001030103_,手一直抖 心跳一直抖  全身都在抖  啊啊啊 ​,https://weibo.com/7341086309/MD5pi76Ub,0,0,2,没有认证,1.0
4892727763798046,2023-04-20 22:24,https://weibo.com/7390932799?refer_flag=1001030103_,夏天怎么办。。。好烦，人皮贴有用吗 ​,https://weibo.com/7390932799/MCUgUfW2O,0,0,0,没有认证,1.0
4896349407681118,2023-04-30 22:15,https://weibo.com/7512372321?refer_flag=1001030103_,开个树洞贴 有什么都可以在下面留言能力所能及的去安慰和分析提建议的都会回复也会记录自己每天的心情 好的不好的都有 ​,https://weibo.com/7512372321/MEqugwed0,0,3,0,没有认证,1.0
4894507769011618,2023-04-25 20:17,https://weibo.com/6594324539?refer_flag=1001030103_,家人们看书看到这个你们可以试试看 ​,https://weibo.com/6594324539/MDEzSBOkG,0,3,1,没有认证,1.0
4900214404022981,2023-05-11 14:13,https://weibo.com/6733069509?refer_flag=1001030103_,经一故地，却无故人往昔上心头，欲辨已忘言啊不能回忆，想删除记忆 ​,https://weibo.com/6733069509/N05zOgSyN,0,2,1,没有认证,1.0
4895116865307716,2023-04-27 12:37,https://weibo.com/5655754568?refer_flag=1001030103_,终于找到工作了，在奶茶店工作，店长让我下午去上班，好紧张啊大家有没有什么建议啊 ​,https://weibo.com/5655754568/MDUqimgMk,0,4,2,没有认证,1.0
4903281505864694,2023-05-20 01:21,https://weibo.com/5791744442?refer_flag=1001030103_,世界真的好黑暗 没有好人 ​,https://weibo.com/5791744442/N1nmKoBFQ,0,10,5,没有认证,1.0
4896012054823313,2023-04-29 23:54,https://weibo.com/2528272741?refer_flag=1001030103_,本来同事打算给我介绍对象呢，后来听说我有这个病，就没下文了，再也不提这事哈哈，我也觉得谁娶我谁倒霉，我还是不祸害别人了 ​,https://weibo.com/2528272741/MEhI9keLn,0,27,5,没有认证,1.0
4901054586553867,2023-05-13 21:52,https://weibo.com/6664557566?refer_flag=1001030103_,好该死，左手臂好痛，是躯体化吗？从去年开始就这样了 ​,https://weibo.com/6664557566/N0rqWruXx,0,0,0,没有认证,1.0
4900579174517224,2023-05-12 14:23,https://weibo.com/2089573057?refer_flag=1001030103_,512，来汶川洗涤心灵 2阿坝·汶川县 ​,https://weibo.com/2089573057/N0f49iX8s,0,0,3,没有认证,1.0
4892643707061812,2023-04-20 16:50,https://weibo.com/6882773219?refer_flag=1001030103_,我是废物，可能只有我在一件很开心的事情上，会觉得好麻烦不想弄吧……我真的好矛盾，为什么我就是没有精力去搞呢 ​,https://weibo.com/6882773219/MCS5ktD6c,0,2,0,没有认证,1.0
4897358628523309,2023-05-03 17:05,https://weibo.com/6623431531?refer_flag=1001030103_,好烦啊根本学不下去，好焦虑，自从吃药之后记忆力就变得好差，下午都记不得上午的事，想把药停了 ​,https://weibo.com/6623431531/MEQK2zLiJ,0,4,0,没有认证,1.0
4894389258424480,2023-04-25 12:26,https://weibo.com/7649884009?refer_flag=1001030103_, 什么🔪不留很明显的疤啊，怕被家里看到 ​,https://weibo.com/7649884009/MDBuJzlAI,0,2,0,没有认证,1.0
4901837041566202,2023-05-16 01:41,https://weibo.com/5623938210?refer_flag=1001030103_,今天我的心理医生说我想要的快乐并不是物质上的也不是打架带来的快感也不是健身带来的快感更不是跟朋友们聚餐的快乐而是被爱…… 2杭州·万科・未来之光 ​,https://weibo.com/5623938210/N0LMY6zrk,0,4,6,没有认证,1.0
